"","Date","Seed","Learner","Hyper_Parameter","Imputing","Time","Resampling_folds","CV_Score","Comment","DistrictSplit","District","Combined_Score"
"822",2024-03-04,71352,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 289, learning_rate = 0.0857739185006358, depth = 14, random_strength = 1.43207809212618, grow_policy = ""SymmetricTree"")","hot deck",89.7099999999627,5,320.014552365597,"feature selection + oversampling",TRUE,"nalanda","273.557774002163"
"823",2024-03-04,71352,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 550, learning_rate = 0.0866870282215532, depth = 13, random_strength = 0.822828916832805, grow_policy = ""Depthwise"")","hot deck",39.2900000000373,5,318.966407911703,"feature selection + oversampling",TRUE,"vaishali","273.557774002163"
"824",2024-03-04,71355,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 202, learning_rate = 0.0536036318168044, depth = 10, random_strength = 1.39077367936261, grow_policy = ""Depthwise"")","hot deck",1.68000000016764,5,263.458609556466,"feature selection + oversampling",TRUE,"gaya","276.434955876188"
"825",2024-03-04,71355,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 562, learning_rate = 0.0364752666000277, depth = 13, random_strength = 1.03227267879993, grow_policy = ""Depthwise"")","hot deck",48.1599999999162,5,192.474406441291,"feature selection + oversampling",TRUE,"jamui","276.434955876188"
"826",2024-03-04,71355,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 344, learning_rate = 0.0790058640460484, depth = 14, random_strength = 0.909087916836143, grow_policy = ""SymmetricTree"")","hot deck",104.080000000075,5,290.545578269686,"feature selection + oversampling",TRUE,"nalanda","276.434955876188"
"827",2024-03-04,71355,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 617, learning_rate = 0.0783547375134658, depth = 9, random_strength = 1.21517611225136, grow_policy = ""Depthwise"")","hot deck",22.5400000000373,5,351.522550078508,"feature selection + oversampling",TRUE,"vaishali","276.434955876188"
"828",2024-03-04,71359,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 152, learning_rate = 0.0424454318929929, depth = 12, random_strength = 0.520955432439223, grow_policy = ""SymmetricTree"")","hot deck",5.07000000006519,5,240.438582366549,"feature selection + oversampling",TRUE,"gaya","264.373711057765"
"829",2024-03-04,71359,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 227, learning_rate = 0.0657738446630537, depth = 11, random_strength = 1.26208971231245, grow_policy = ""Depthwise"")","hot deck",13.6899999999441,5,200.419511385806,"feature selection + oversampling",TRUE,"jamui","264.373711057765"
"830",2024-03-04,71359,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 158, learning_rate = 0.117329658772796, depth = 15, random_strength = 1.23023946536705, grow_policy = ""SymmetricTree"")","hot deck",76.5600000000559,5,292.383422520159,"feature selection + oversampling",TRUE,"nalanda","264.373711057765"
"831",2024-03-04,71359,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 549, learning_rate = 0.0839339712683577, depth = 11, random_strength = 1.02559333085082, grow_policy = ""Depthwise"")","hot deck",27.4500000001863,5,311.208216752049,"feature selection + oversampling",TRUE,"vaishali","264.373711057765"
"832",2024-03-04,71364,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 296, learning_rate = 0.0269176373491064, depth = 11, random_strength = 1.13897867524065, grow_policy = ""SymmetricTree"")","hot deck",5.54999999981374,5,240.593756217297,"feature selection + oversampling",TRUE,"gaya","264.732059441574"
"833",2024-03-04,71364,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 510, learning_rate = 0.0188472550129518, depth = 11, random_strength = 1.10684439912438, grow_policy = ""Depthwise"")","hot deck",31.0600000000559,5,198.729374786279,"feature selection + oversampling",TRUE,"jamui","264.732059441574"
"834",2024-03-04,71364,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 332, learning_rate = 0.0896521454164758, depth = 12, random_strength = 1.39851778955199, grow_policy = ""SymmetricTree"")","hot deck",30.9000000001397,5,291.532337003424,"feature selection + oversampling",TRUE,"nalanda","264.732059441574"
"835",2024-03-04,71364,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 700, learning_rate = 0.0940046626576223, depth = 11, random_strength = 1.45184041489847, grow_policy = ""SymmetricTree"")","hot deck",29.9699999999721,5,315.046878860658,"feature selection + oversampling",TRUE,"vaishali","264.732059441574"
"836",2024-03-04,71370,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 219, learning_rate = 0.0530953892995603, depth = 10, random_strength = 1.42390775470994, grow_policy = ""SymmetricTree"")","hot deck",2.56000000005588,5,257.723928999794,"feature selection + oversampling",TRUE,"gaya","263.348466844546"
"837",2024-03-04,71370,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 685, learning_rate = 0.0442048911005259, depth = 11, random_strength = 0.635501925600693, grow_policy = ""SymmetricTree"")","hot deck",40.6000000000931,5,192.101644445921,"feature selection + oversampling",TRUE,"jamui","263.348466844546"
"838",2024-03-04,71370,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 254, learning_rate = 0.094625716584269, depth = 13, random_strength = 0.984377186745405, grow_policy = ""Depthwise"")","hot deck",30.3400000000838,5,280.276818746822,"feature selection + oversampling",TRUE,"nalanda","263.348466844546"
"839",2024-03-04,71370,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 713, learning_rate = 0.0911832215674222, depth = 9, random_strength = 0.610284651396796, grow_policy = ""SymmetricTree"")","hot deck",19.3700000001118,5,320.294800030325,"feature selection + oversampling",TRUE,"vaishali","263.348466844546"
"840",2024-03-04,71377,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 388, learning_rate = 0.0235076285048854, depth = 13, random_strength = 1.31843190779909, grow_policy = ""SymmetricTree"")","hot deck",23.7399999999907,5,249.574114257611,"feature selection + oversampling",TRUE,"gaya","288.995663048744"
"841",2024-03-04,71377,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 310, learning_rate = 0.0518244368210435, depth = 13, random_strength = 1.17780347284861, grow_policy = ""SymmetricTree"")","hot deck",43.3700000001118,5,200.337770410923,"feature selection + oversampling",TRUE,"jamui","288.995663048744"
"842",2024-03-04,71377,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 380, learning_rate = 0.13219146000687, depth = 12, random_strength = 1.03807344986126, grow_policy = ""SymmetricTree"")","hot deck",37.2800000000279,5,297.943483295127,"feature selection + oversampling",TRUE,"nalanda","288.995663048744"
"843",2024-03-04,71377,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 578, learning_rate = 0.0453102435159963, depth = 13, random_strength = 0.825734324986115, grow_policy = ""Depthwise"")","hot deck",46,5,387.116021005311,"feature selection + oversampling",TRUE,"vaishali","288.995663048744"
"844",2024-03-04,71385,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 320, learning_rate = 0.0539868159696925, depth = 13, random_strength = 1.49742052867077, grow_policy = ""SymmetricTree"")","hot deck",20.5700000000652,5,239.817685592882,"feature selection + oversampling",TRUE,"gaya","294.257112796666"
"845",2024-03-04,71385,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 728, learning_rate = 0.0401376137556508, depth = 11, random_strength = 1.1410146439448, grow_policy = ""SymmetricTree"")","hot deck",43.3300000000745,5,212.202997733798,"feature selection + oversampling",TRUE,"jamui","294.257112796666"
"846",2024-03-04,71385,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 258, learning_rate = 0.121097694826312, depth = 14, random_strength = 0.947124873753637, grow_policy = ""Depthwise"")","hot deck",38.089999999851,5,281.556427104751,"feature selection + oversampling",TRUE,"nalanda","294.257112796666"
"847",2024-03-04,71385,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 494, learning_rate = 0.095824021092616, depth = 10, random_strength = 1.19837154331617, grow_policy = ""SymmetricTree"")","hot deck",16.8700000001118,5,416.511203729147,"feature selection + oversampling",TRUE,"vaishali","294.257112796666"
"848",2024-03-04,71394,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 192, learning_rate = 0.027375376035925, depth = 12, random_strength = 0.61297594779171, grow_policy = ""Depthwise"")","hot deck",2.91999999992549,5,256.912113873237,"feature selection + oversampling",TRUE,"gaya","264.402553602376"
"849",2024-03-04,71394,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 416, learning_rate = 0.0508201392134652, depth = 11, random_strength = 1.38144043344073, grow_policy = ""Depthwise"")","hot deck",23.9899999999907,5,192.168041768852,"feature selection + oversampling",TRUE,"jamui","264.402553602376"
"850",2024-03-04,71394,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 385, learning_rate = 0.132241246569902, depth = 10, random_strength = 0.533186927670613, grow_policy = ""SymmetricTree"")","hot deck",17.6999999999534,5,297.105142015794,"feature selection + oversampling",TRUE,"nalanda","264.402553602376"
"851",2024-03-04,71394,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 748, learning_rate = 0.058425533994101, depth = 13, random_strength = 1.48686219891533, grow_policy = ""Depthwise"")","hot deck",54.1300000001211,5,302.864590828928,"feature selection + oversampling",TRUE,"vaishali","264.402553602376"
"852",2024-03-04,71404,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 215, learning_rate = 0.0207272103638388, depth = 12, random_strength = 1.17911327723414, grow_policy = ""Depthwise"")","hot deck",3.5,5,266.661579760166,"feature selection + oversampling",TRUE,"gaya","272.829346699787"
"853",2024-03-04,71404,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 685, learning_rate = 0.0328900864440948, depth = 10, random_strength = 1.39220208511688, grow_policy = ""Depthwise"")","hot deck",32.0600000000559,5,210.647252520651,"feature selection + oversampling",TRUE,"jamui","272.829346699787"
"854",2024-03-04,71404,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 328, learning_rate = 0.0913785384432413, depth = 15, random_strength = 1.31458985246718, grow_policy = ""Depthwise"")","hot deck",53.6099999998696,5,285.571440749582,"feature selection + oversampling",TRUE,"nalanda","272.829346699787"
"855",2024-03-04,71404,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 635, learning_rate = 0.0778951875660568, depth = 12, random_strength = 0.667570122983307, grow_policy = ""Depthwise"")","hot deck",36.6799999999348,5,328.067417216156,"feature selection + oversampling",TRUE,"vaishali","272.829346699787"
"856",2024-03-04,71415,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 269, learning_rate = 0.0297070245537907, depth = 9, random_strength = 0.552424421533942, grow_policy = ""Depthwise"")","hot deck",1.56000000005588,5,241.536136527717,"feature selection + oversampling",TRUE,"gaya","273.599588402185"
"857",2024-03-04,71415,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 564, learning_rate = 0.0335208491887897, depth = 14, random_strength = 0.622922802343965, grow_policy = ""Depthwise"")","hot deck",59.4699999999721,5,191.602678922311,"feature selection + oversampling",TRUE,"jamui","273.599588402185"
"858",2024-03-04,71415,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 360, learning_rate = 0.0763165081734769, depth = 14, random_strength = 1.428912979085, grow_policy = ""Depthwise"")","hot deck",45.9399999999441,5,281.600173447993,"feature selection + oversampling",TRUE,"nalanda","273.599588402185"
"859",2024-03-04,71415,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 695, learning_rate = 0.0337851836897898, depth = 9, random_strength = 0.908045273274183, grow_policy = ""Depthwise"")","hot deck",22.5500000000466,5,363.232064560306,"feature selection + oversampling",TRUE,"vaishali","273.599588402185"
"860",2024-03-04,71427,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 418, learning_rate = 0.0290424944343977, depth = 12, random_strength = 0.792196917114779, grow_policy = ""Depthwise"")","hot deck",4.9000000001397,5,250.010214982904,"feature selection + oversampling",TRUE,"gaya","281.892303478806"
"861",2024-03-04,71427,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 691, learning_rate = 0.0177019627997652, depth = 11, random_strength = 0.857762494822964, grow_policy = ""Depthwise"")","hot deck",38.9499999999534,5,195.633725886228,"feature selection + oversampling",TRUE,"jamui","281.892303478806"
"862",2024-03-04,71427,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 249, learning_rate = 0.133127888559829, depth = 10, random_strength = 0.877914589829743, grow_policy = ""Depthwise"")","hot deck",13.1399999998976,5,290.694391014733,"feature selection + oversampling",TRUE,"nalanda","281.892303478806"
"863",2024-03-04,71427,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 566, learning_rate = 0.0333988992292434, depth = 9, random_strength = 1.22762931580655, grow_policy = ""Depthwise"")","hot deck",19.2999999998137,5,374.36708117544,"feature selection + oversampling",TRUE,"vaishali","281.892303478806"
"864",2024-03-04,71440,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 253, learning_rate = 0.0507922717591282, depth = 11, random_strength = 0.553500249050558, grow_policy = ""SymmetricTree"")","hot deck",4.9000000001397,5,239.139038583533,"feature selection + oversampling",TRUE,"gaya","264.037025673297"
"865",2024-03-04,71440,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 275, learning_rate = 0.0615027910703793, depth = 12, random_strength = 0.679463987005875, grow_policy = ""Depthwise"")","hot deck",20.3899999998976,5,205.78741736715,"feature selection + oversampling",TRUE,"jamui","264.037025673297"
"866",2024-03-04,71440,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 264, learning_rate = 0.135771804763935, depth = 11, random_strength = 1.33799880556762, grow_policy = ""SymmetricTree"")","hot deck",16.4499999999534,5,286.500507046697,"feature selection + oversampling",TRUE,"nalanda","264.037025673297"
"867",2024-03-04,71440,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 507, learning_rate = 0.0548452064385638, depth = 13, random_strength = 0.675122738583013, grow_policy = ""SymmetricTree"")","hot deck",40.7900000000373,5,313.52025204991,"feature selection + oversampling",TRUE,"vaishali","264.037025673297"
"868",2024-03-04,71454,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 163, learning_rate = 0.0310980777558871, depth = 9, random_strength = 1.06675057159737, grow_policy = ""Depthwise"")","hot deck",1.30000000004657,5,266.823731533533,"feature selection + oversampling",TRUE,"gaya","294.674250021787"
"869",2024-03-04,71454,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 557, learning_rate = 0.0174999798322096, depth = 12, random_strength = 1.20710554393008, grow_policy = ""SymmetricTree"")","hot deck",45.0600000000559,5,206.931830219293,"feature selection + oversampling",TRUE,"jamui","294.674250021787"
"870",2024-03-04,71454,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 141, learning_rate = 0.130465452822391, depth = 14, random_strength = 1.04265554295853, grow_policy = ""Depthwise"")","hot deck",20.3600000001024,5,291.070609777115,"feature selection + oversampling",TRUE,"nalanda","294.674250021787"
"871",2024-03-04,71454,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 459, learning_rate = 0.0897932823030278, depth = 13, random_strength = 0.932027853792533, grow_policy = ""Depthwise"")","hot deck",35.8299999998417,5,400.5491369897,"feature selection + oversampling",TRUE,"vaishali","294.674250021787"
"872",2024-03-04,71469,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 182, learning_rate = 0.0648837237199768, depth = 11, random_strength = 0.922262089559808, grow_policy = ""Depthwise"")","hot deck",2.07000000006519,5,250.743877324621,"feature selection + oversampling",TRUE,"gaya","269.462783018671"
"873",2024-03-04,71469,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 387, learning_rate = 0.0406556516652927, depth = 11, random_strength = 1.16652448452078, grow_policy = ""SymmetricTree"")","hot deck",21.3599999998696,5,196.995997712359,"feature selection + oversampling",TRUE,"jamui","269.462783018671"
"874",2024-03-04,71469,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 108, learning_rate = 0.104925028651487, depth = 15, random_strength = 0.529944082954898, grow_policy = ""Depthwise"")","hot deck",21.7199999999721,5,295.155443307024,"feature selection + oversampling",TRUE,"nalanda","269.462783018671"
"875",2024-03-04,71469,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 635, learning_rate = 0.0953438956083264, depth = 13, random_strength = 1.46127438801341, grow_policy = ""Depthwise"")","hot deck",43.2299999999814,5,324.032432991769,"feature selection + oversampling",TRUE,"vaishali","269.462783018671"
"876",2024-03-04,71485,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 238, learning_rate = 0.0598864765756298, depth = 14, random_strength = 0.780407519778237, grow_policy = ""SymmetricTree"")","hot deck",29.6200000001118,5,221.623130610153,"feature selection + oversampling",TRUE,"gaya","257.099576257066"
"877",2024-03-04,71485,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 449, learning_rate = 0.042526772255078, depth = 11, random_strength = 1.39498167065904, grow_policy = ""Depthwise"")","hot deck",25,5,197.791897140338,"feature selection + oversampling",TRUE,"jamui","257.099576257066"
"878",2024-03-04,71485,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 119, learning_rate = 0.112321241095196, depth = 13, random_strength = 0.515670926775783, grow_policy = ""Depthwise"")","hot deck",14.9699999999721,5,272.066599542212,"feature selection + oversampling",TRUE,"nalanda","257.099576257066"
"879",2024-03-04,71485,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 485, learning_rate = 0.06927733575413, depth = 11, random_strength = 0.668837364763021, grow_policy = ""SymmetricTree"")","hot deck",19.8599999998696,5,321.670339454136,"feature selection + oversampling",TRUE,"vaishali","257.099576257066"
"880",2024-03-04,71502,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 240, learning_rate = 0.0333575010683853, depth = 10, random_strength = 1.36211106972769, grow_policy = ""Depthwise"")","hot deck",2.31000000005588,5,243.392185879768,"feature selection + oversampling",TRUE,"gaya","266.456723101645"
"881",2024-03-04,71502,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 388, learning_rate = 0.0741991677135229, depth = 11, random_strength = 1.43514504190534, grow_policy = ""SymmetricTree"")","hot deck",22.2199999999721,5,196.844097780947,"feature selection + oversampling",TRUE,"jamui","266.456723101645"
"882",2024-03-04,71502,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 302, learning_rate = 0.108872944707982, depth = 11, random_strength = 0.844585013343021, grow_policy = ""SymmetricTree"")","hot deck",18.8799999998882,5,295.731002174455,"feature selection + oversampling",TRUE,"nalanda","266.456723101645"
"883",2024-03-04,71502,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 585, learning_rate = 0.0484456030714791, depth = 12, random_strength = 1.22428657184355, grow_policy = ""SymmetricTree"")","hot deck",31.7199999999721,5,316.156661303777,"feature selection + oversampling",TRUE,"vaishali","266.456723101645"
"884",2024-03-04,71520,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 374, learning_rate = 0.0744339229352772, depth = 13, random_strength = 0.891642306465656, grow_policy = ""Depthwise"")","hot deck",9.29000000003725,5,229.330558535789,"feature selection + oversampling",TRUE,"gaya","262.103243549437"
"885",2024-03-04,71520,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 650, learning_rate = 0.0505607189470902, depth = 10, random_strength = 0.503758364357054, grow_policy = ""SymmetricTree"")","hot deck",27.4699999999721,5,193.919024569554,"feature selection + oversampling",TRUE,"jamui","262.103243549437"
"886",2024-03-04,71520,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 263, learning_rate = 0.0899975547101349, depth = 10, random_strength = 1.30850856704637, grow_policy = ""SymmetricTree"")","hot deck",12.0800000000745,5,289.190368820142,"feature selection + oversampling",TRUE,"nalanda","262.103243549437"
"887",2024-03-04,71520,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 692, learning_rate = 0.0476861078452785, depth = 11, random_strength = 1.06863603089005, grow_policy = ""Depthwise"")","hot deck",37.7800000000279,5,318.176641366639,"feature selection + oversampling",TRUE,"vaishali","262.103243549437"
"888",2024-03-04,71539,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 266, learning_rate = 0.0653545130137354, depth = 14, random_strength = 1.31635126122274, grow_policy = ""Depthwise"")","hot deck",6.56000000005588,5,237.661412898002,"feature selection + oversampling",TRUE,"gaya","284.228324750819"
"889",2024-03-04,71539,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 620, learning_rate = 0.0515978488186374, depth = 14, random_strength = 0.61258718627505, grow_policy = ""Depthwise"")","hot deck",72.8599999998696,5,208.649309229844,"feature selection + oversampling",TRUE,"jamui","284.228324750819"
"890",2024-03-04,71539,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 245, learning_rate = 0.121065196536947, depth = 11, random_strength = 1.12279214547016, grow_policy = ""SymmetricTree"")","hot deck",15.4600000001956,5,299.114583187719,"feature selection + oversampling",TRUE,"nalanda","284.228324750819"
"891",2024-03-04,71539,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 653, learning_rate = 0.0553523516296409, depth = 12, random_strength = 1.31190872029401, grow_policy = ""Depthwise"")","hot deck",40.3700000001118,5,368.959494539215,"feature selection + oversampling",TRUE,"vaishali","284.228324750819"
"892",2024-03-04,71559,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 428, learning_rate = 0.0266909118182957, depth = 12, random_strength = 1.07108356547542, grow_policy = ""Depthwise"")","hot deck",5.31000000005588,5,238.827812538183,"feature selection + oversampling",TRUE,"gaya","280.420105938323"
"893",2024-03-04,71559,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 378, learning_rate = 0.0551882856013253, depth = 13, random_strength = 1.47576665622182, grow_policy = ""SymmetricTree"")","hot deck",54.3900000001304,5,200.689348274016,"feature selection + oversampling",TRUE,"jamui","280.420105938323"
